source_text,target_text,source_lang,target_lang,source_text_ner,target_text_ner,source_text_ner_tokens,target_text_ner_tokens
How many countries are in the Oceania region?,Wie viele Länder gibt es in der Region Ozeanien?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['How', 'many', 'countries', 'are', 'in', 'the', 'Oceania', 'region', '?']","['Wie', 'viele', 'Länder', 'gibt', 'es', 'in', 'der', 'Region', 'Ozeanien', '?']"
How many states do the Appalachian Mountains go through?,Durch wie viele Staaten verlaufen die Appalachen?,en,de,"['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['How', 'many', 'states', 'do', 'the', 'Appalachian', 'Mountains', 'go', 'through', '?']","['Durch', 'wie', 'viele', 'Staaten', 'verlaufen', 'die', 'Appalachen', '?']"
How many countries are on the continent of North America?,Wie viele Länder gibt es auf dem nordamerikanischen Kontinent?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-LOC', 'O']","['How', 'many', 'countries', 'are', 'on', 'the', 'continent', 'of', 'North', 'America', '?']","['Wie', 'viele', 'Länder', 'gibt', 'es', 'auf', 'dem', 'nordamerikanischen', 'Kontinent', '?']"
How many provinces and territories are in Canada?,Wie viele Provinzen und Hoheitsgebiete gibt es in Kanada?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['How', 'many', 'provinces', 'and', 'territories', 'are', 'in', 'Canada', '?']","['Wie', 'viele', 'Provinzen', 'und', 'Hoheitsgebiete', 'gibt', 'es', 'in', 'Kanada', '?']"
How many countries are in Western Europe?,Wie viele Länder gibt es in Westeuropa?,en,de,"['O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['How', 'many', 'countries', 'are', 'in', 'Western', 'Europe', '?']","['Wie', 'viele', 'Länder', 'gibt', 'es', 'in', 'Westeuropa', '?']"
How many countries are in Eastern Europe?,Wie viele Länder gibt es in Osteuropa?,en,de,"['O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['How', 'many', 'countries', 'are', 'in', 'Eastern', 'Europe', '?']","['Wie', 'viele', 'Länder', 'gibt', 'es', 'in', 'Osteuropa', '?']"
How many countries have a population over 1 billion?,Wie viele Länder haben eine Bevölkerung von über 1 Milliarde?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'I-CARDINAL', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'I-CARDINAL', 'I-CARDINAL', 'O']","['How', 'many', 'countries', 'have', 'a', 'population', 'over', '1', 'billion', '?']","['Wie', 'viele', 'Länder', 'haben', 'eine', 'Bevölkerung', 'von', 'über', '1', 'Milliarde', '?']"
How many states does the United Kingdom have?,Wie viele Bundesländer gibt es im Vereinigten Königreich?,en,de,"['O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'O']","['How', 'many', 'states', 'does', 'the', 'United', 'Kingdom', 'have', '?']","['Wie', 'viele', 'Bundesländer', 'gibt', 'es', 'im', 'Vereinigten', 'Königreich', '?']"
How many deserts are there in North America?,Wie viele Wüsten gibt es in Nordamerika?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['How', 'many', 'deserts', 'are', 'there', 'in', 'North', 'America', '?']","['Wie', 'viele', 'Wüsten', 'gibt', 'es', 'in', 'Nordamerika', '?']"
"How many countries in Asia have a total area of under 1,000 square miles?",Wie viele Länder Asiens haben eine Gesamtfläche von weniger als 1.000 Quadratmeilen?,en,de,"['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O']","['How', 'many', 'countries', 'in', 'Asia', 'have', 'a', 'total', 'area', 'of', 'under', '1,000', 'square', 'miles', '?']","['Wie', 'viele', 'Länder', 'Asiens', 'haben', 'eine', 'Gesamtfläche', 'von', 'weniger', 'als', '1.000', 'Quadratmeilen', '?']"
How many volcanoes are in India?,Wie viele Vulkane gibt es in Indien?,en,de,"['O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['How', 'many', 'volcanoes', 'are', 'in', 'India', '?']","['Wie', 'viele', 'Vulkane', 'gibt', 'es', 'in', 'Indien', '?']"
How many presidents has Tanzania had so far?,Wie viele Präsidenten hat Tansania bisher gehabt?,en,de,"['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O']","['How', 'many', 'presidents', 'has', 'Tanzania', 'had', 'so', 'far', '?']","['Wie', 'viele', 'Präsidenten', 'hat', 'Tansania', 'bisher', 'gehabt', '?']"
How many prime ministers has Kenya had since independence?,Wie viele Premierminister hatte Kenia seit der Unabhängigkeit?,en,de,"['O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O']","['How', 'many', 'prime', 'ministers', 'has', 'Kenya', 'had', 'since', 'independence', '?']","['Wie', 'viele', 'Premierminister', 'hatte', 'Kenia', 'seit', 'der', 'Unabhängigkeit', '?']"
How many countries are contained solely in the Caucasus region?,Wie viele Länder befinden sich allein in der Kaukasusregion?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['How', 'many', 'countries', 'are', 'contained', 'solely', 'in', 'the', 'Caucasus', 'region', '?']","['Wie', 'viele', 'Länder', 'befinden', 'sich', 'allein', 'in', 'der', 'Kaukasusregion', '?']"
How many countries have exclaves in the Netherlands?,Wie viele Länder haben Exklaven in den Niederlanden?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['How', 'many', 'countries', 'have', 'exclaves', 'in', 'the', 'Netherlands', '?']","['Wie', 'viele', 'Länder', 'haben', 'Exklaven', 'in', 'den', 'Niederlanden', '?']"
How many countries are completely surrounded by Italy?,Wie viele Länder sind vollständig von Italien umgeben?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O']","['How', 'many', 'countries', 'are', 'completely', 'surrounded', 'by', 'Italy', '?']","['Wie', 'viele', 'Länder', 'sind', 'vollständig', 'von', 'Italien', 'umgeben', '?']"
How many Spanish exclaves are there in France?,Wie viele spanische Exklaven gibt es in Frankreich?,en,de,"['O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['How', 'many', 'Spanish', 'exclaves', 'are', 'there', 'in', 'France', '?']","['Wie', 'viele', 'spanische', 'Exklaven', 'gibt', 'es', 'in', 'Frankreich', '?']"
How many countries have over 500 million people?,In wie vielen Ländern leben mehr als 500 Millionen Menschen?,en,de,"['O', 'O', 'O', 'O', 'B-CARDINAL', 'B-CARDINAL', 'I-CARDINAL', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'I-CARDINAL', 'I-CARDINAL', 'I-CARDINAL', 'O', 'O']","['How', 'many', 'countries', 'have', 'over', '500', 'million', 'people', '?']","['In', 'wie', 'vielen', 'Ländern', 'leben', 'mehr', 'als', '500', 'Millionen', 'Menschen', '?']"
How many cities in California have a population that reaches over 3 million people?,Wie viele Städte in Kalifornien haben eine Bevölkerung von über 3 Millionen Menschen?,en,de,"['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'I-CARDINAL', 'I-CARDINAL', 'O', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'I-CARDINAL', 'I-CARDINAL', 'O', 'O']","['How', 'many', 'cities', 'in', 'California', 'have', 'a', 'population', 'that', 'reaches', 'over', '3', 'million', 'people', '?']","['Wie', 'viele', 'Städte', 'in', 'Kalifornien', 'haben', 'eine', 'Bevölkerung', 'von', 'über', '3', 'Millionen', 'Menschen', '?']"
How many cities in California have more than a million people but less than 3 million?,"Wie viele Städte in Kalifornien haben mehr als eine Million Einwohner, aber weniger als 3 Millionen?",en,de,"['O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-CARDINAL', 'I-CARDINAL', 'I-CARDINAL', 'I-CARDINAL', 'O', 'O', 'B-CARDINAL', 'I-CARDINAL', 'I-CARDINAL', 'I-CARDINAL', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-CARDINAL', 'I-CARDINAL', 'I-CARDINAL', 'I-CARDINAL', 'O', 'O', 'O', 'B-CARDINAL', 'I-CARDINAL', 'I-CARDINAL', 'I-CARDINAL', 'O']","['How', 'many', 'cities', 'in', 'California', 'have', 'more', 'than', 'a', 'million', 'people', 'but', 'less', 'than', '3', 'million', '?']","['Wie', 'viele', 'Städte', 'in', 'Kalifornien', 'haben', 'mehr', 'als', 'eine', 'Million', 'Einwohner', ',', 'aber', 'weniger', 'als', '3', 'Millionen', '?']"
"How many countries in Asia have a population under 1,000,000?",Wie viele Länder Asiens haben weniger als 1.000.000 Einwohner?,en,de,"['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O']","['O', 'O', 'O', 'B-LOC', 'O', 'B-CARDINAL', 'I-CARDINAL', 'I-CARDINAL', 'O', 'O']","['How', 'many', 'countries', 'in', 'Asia', 'have', 'a', 'population', 'under', '1,000,000', '?']","['Wie', 'viele', 'Länder', 'Asiens', 'haben', 'weniger', 'als', '1.000.000', 'Einwohner', '?']"
How many countries are less than 1 mile?,Wie viele Länder sind kleiner als 1 Meile?,en,de,"['O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O']","['How', 'many', 'countries', 'are', 'less', 'than', '1', 'mile', '?']","['Wie', 'viele', 'Länder', 'sind', 'kleiner', 'als', '1', 'Meile', '?']"
"How many mountains in Brazil are below 1,000 meters?",Wie viele Berge in Brasilien sind weniger als 1.000 Meter hoch?,en,de,"['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O', 'O']","['How', 'many', 'mountains', 'in', 'Brazil', 'are', 'below', '1,000', 'meters', '?']","['Wie', 'viele', 'Berge', 'in', 'Brasilien', 'sind', 'weniger', 'als', '1.000', 'Meter', 'hoch', '?']"
How many federated states in Brazil have a population density above 100 km2?,Bei wie vielen Bundesländern in Brasilien ist die Bevölkerungsdichte größer als 100 km2?,en,de,"['O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O']","['O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O']","['How', 'many', 'federated', 'states', 'in', 'Brazil', 'have', 'a', 'population', 'density', 'above', '100', 'km2', '?']","['Bei', 'wie', 'vielen', 'Bundesländern', 'in', 'Brasilien', 'ist', 'die', 'Bevölkerungsdichte', 'größer', 'als', '100', 'km2', '?']"
"How many federated states in Brazil comprise an area smaller than 10,000 km2?",Wie viele Bundesländer von Brasilien fassen ein Gebiet kleiner als 10.000 km2 um?,en,de,"['O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'B-QUANTITY', 'I-QUANTITY', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'B-QUANTITY', 'I-QUANTITY', 'O', 'O']","['How', 'many', 'federated', 'states', 'in', 'Brazil', 'comprise', 'an', 'area', 'smaller', 'than', '10,000', 'km2', '?']","['Wie', 'viele', 'Bundesländer', 'von', 'Brasilien', 'fassen', 'ein', 'Gebiet', 'kleiner', 'als', '10.000', 'km2', 'um', '?']"
How many countries have a population over 200 million?,Wie viele Länder haben eine Bevölkerung von über 200 Millionen?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'I-CARDINAL', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'I-CARDINAL', 'I-CARDINAL', 'O']","['How', 'many', 'countries', 'have', 'a', 'population', 'over', '200', 'million', '?']","['Wie', 'viele', 'Länder', 'haben', 'eine', 'Bevölkerung', 'von', 'über', '200', 'Millionen', '?']"
How many communist countries are there?,Wie viele kommunistische Länder gibt es?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['How', 'many', 'communist', 'countries', 'are', 'there', '?']","['Wie', 'viele', 'kommunistische', 'Länder', 'gibt', 'es', '?']"
How many national parks are there in California?,Wie viele Nationalparks liegen in Kalifornien?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['How', 'many', 'national', 'parks', 'are', 'there', 'in', 'California', '?']","['Wie', 'viele', 'Nationalparks', 'liegen', 'in', 'Kalifornien', '?']"
How many countries in Africa?,Wie viele Länder liegen in Afrika?,en,de,"['O', 'O', 'O', 'O', 'B-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['How', 'many', 'countries', 'in', 'Africa', '?']","['Wie', 'viele', 'Länder', 'liegen', 'in', 'Afrika', '?']"
How many oceans are there?,Wie viele Ozeane gibt es?,en,de,"['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-LOC', 'O', 'O', 'O']","['How', 'many', 'oceans', 'are', 'there', '?']","['Wie', 'viele', 'Ozeane', 'gibt', 'es', '?']"
How many states touch a Great Lake?,Wie viele Bundesländer grenzen an die Großen Seen an?,en,de,"['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O']","['How', 'many', 'states', 'touch', 'a', 'Great', 'Lake', '?']","['Wie', 'viele', 'Bundesländer', 'grenzen', 'an', 'die', 'Großen', 'Seen', 'an', '?']"
How many countries border the equator?,Wie viele Länder grenzen an die Äquator an?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']","['How', 'many', 'countries', 'border', 'the', 'equator', '?']","['Wie', 'viele', 'Länder', 'grenzen', 'an', 'die', 'Äquator', 'an', '?']"
How many states are there in the United States?,Wie viele Staaten gibt es in den vereinigten Staaten?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['How', 'many', 'states', 'are', 'there', 'in', 'the', 'United', 'States', '?']","['Wie', 'viele', 'Staaten', 'gibt', 'es', 'in', 'den', 'vereinigten', 'Staaten', '?']"
How many states make up the midwest in the United States?,Wie viele Bundesländer der USA gehören zum mittleren Westen?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'B-LOC', 'B-LOC', 'O']","['How', 'many', 'states', 'make', 'up', 'the', 'midwest', 'in', 'the', 'United', 'States', '?']","['Wie', 'viele', 'Bundesländer', 'der', 'USA', 'gehören', 'zum', 'mittleren', 'Westen', '?']"
How many countries in Africa are not a part of its mainland?,wie viele Länder in Afrika gehören nicht zum afrikanischen Festland?,en,de,"['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-NORP', 'O', 'O']","['How', 'many', 'countries', 'in', 'Africa', 'are', 'not', 'a', 'part', 'of', 'its', 'mainland', '?']","['wie', 'viele', 'Länder', 'in', 'Afrika', 'gehören', 'nicht', 'zum', 'afrikanischen', 'Festland', '?']"
How many countries have a land mass of over 3 million square miles?,Wie viele Länder haben eine Landmasse von über 3 Millionen Quadratmeilen?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O']","['How', 'many', 'countries', 'have', 'a', 'land', 'mass', 'of', 'over', '3', 'million', 'square', 'miles', '?']","['Wie', 'viele', 'Länder', 'haben', 'eine', 'Landmasse', 'von', 'über', '3', 'Millionen', 'Quadratmeilen', '?']"
How many U.S. states touch the Gulf of Mexico?,Wie viele Bundesländer der USA liegen am Golf von Mexiko?,en,de,"['O', 'O', 'B-GPE', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O']","['O', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O']","['How', 'many', 'U.S.', 'states', 'touch', 'the', 'Gulf', 'of', 'Mexico', '?']","['Wie', 'viele', 'Bundesländer', 'der', 'USA', 'liegen', 'am', 'Golf', 'von', 'Mexiko', '?']"
How many provinces are in Canada?,Wie viele Provinzen gibt es in Kanada?,en,de,"['O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['How', 'many', 'provinces', 'are', 'in', 'Canada', '?']","['Wie', 'viele', 'Provinzen', 'gibt', 'es', 'in', 'Kanada', '?']"
What are the only countries in Africa that speak English as a first language and not another language?,"Welches sind die einzigen Länder in Afrika, in denen Englisch als erste Sprache gesprochen wird und nicht eine andere Sprache?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LANGUAGE', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LANGUAGE', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'are', 'the', 'only', 'countries', 'in', 'Africa', 'that', 'speak', 'English', 'as', 'a', 'first', 'language', 'and', 'not', 'another', 'language', '?']","['Welches', 'sind', 'die', 'einzigen', 'Länder', 'in', 'Afrika', ',', 'in', 'denen', 'Englisch', 'als', 'erste', 'Sprache', 'gesprochen', 'wird', 'und', 'nicht', 'eine', 'andere', 'Sprache', '?']"
What is the longest river that is not on the North American continent?,"Welches ist der längste Fluss, der nicht auf dem nordamerikanischen Kontinent liegt?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'I-NORP', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O']","['What', 'is', 'the', 'longest', 'river', 'that', 'is', 'not', 'on', 'the', 'North', 'American', 'continent', '?']","['Welches', 'ist', 'der', 'längste', 'Fluss', ',', 'der', 'nicht', 'auf', 'dem', 'nordamerikanischen', 'Kontinent', 'liegt', '?']"
What is the tallest tree that is not in Asia?,"Welches ist der höchste Baum, der nicht in Asien steht?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']","['What', 'is', 'the', 'tallest', 'tree', 'that', 'is', 'not', 'in', 'Asia', '?']","['Welches', 'ist', 'der', 'höchste', 'Baum', ',', 'der', 'nicht', 'in', 'Asien', 'steht', '?']"
Which countries in North America do not have English as an official language?,İn welchen Ländern Nordamerikas ist Englisch keine offizeille Sprache?,en,de,"['O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-LANGUAGE', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-LOC', 'O', 'B-LANGUAGE', 'O', 'O', 'O', 'O']","['Which', 'countries', 'in', 'North', 'America', 'do', 'not', 'have', 'English', 'as', 'an', 'official', 'language', '?']","['İn', 'welchen', 'Ländern', 'Nordamerikas', 'ist', 'Englisch', 'keine', 'offizeille', 'Sprache', '?']"
Which official languages of the European Union do not use the Latin script?,Welche Amtssprachen der Europäischen Union haben nicht die lateinische Schrift?,en,de,"['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-LANGUAGE', 'O', 'O']","['O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-LANGUAGE', 'O', 'O']","['Which', 'official', 'languages', 'of', 'the', 'European', 'Union', 'do', 'not', 'use', 'the', 'Latin', 'script', '?']","['Welche', 'Amtssprachen', 'der', 'Europäischen', 'Union', 'haben', 'nicht', 'die', 'lateinische', 'Schrift', '?']"
Which of the top 5 highest island mountains are not located in Indonesia?,Welche der 5 höchsten Inselberge befinden sich nicht in Indonesien?,en,de,"['O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['Which', 'of', 'the', 'top', '5', 'highest', 'island', 'mountains', 'are', 'not', 'located', 'in', 'Indonesia', '?']","['Welche', 'der', '5', 'höchsten', 'Inselberge', 'befinden', 'sich', 'nicht', 'in', 'Indonesien', '?']"
What is the most populous city that is not located in Asia?,"Wie heißt die bevölkerungsreichste Stadt, die nicht in Asien liegt?",en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']","['What', 'is', 'the', 'most', 'populous', 'city', 'that', 'is', 'not', 'located', 'in', 'Asia', '?']","['Wie', 'heißt', 'die', 'bevölkerungsreichste', 'Stadt', ',', 'die', 'nicht', 'in', 'Asien', 'liegt', '?']"
Which named oceans do not cross the equator?,Welche der genannten Ozeane überqueren nicht den Äquator?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['Which', 'named', 'oceans', 'do', 'not', 'cross', 'the', 'equator', '?']","['Welche', 'der', 'genannten', 'Ozeane', 'überqueren', 'nicht', 'den', 'Äquator', '?']"
Which named oceans do not cross into the southern hemisphere?,Welche der genannten Ozeane kreuzen nicht die südliche Hemisphäre?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'B-LOC', 'O']","['Which', 'named', 'oceans', 'do', 'not', 'cross', 'into', 'the', 'southern', 'hemisphere', '?']","['Welche', 'der', 'genannten', 'Ozeane', 'kreuzen', 'nicht', 'die', 'südliche', 'Hemisphäre', '?']"
Which of the United States is not located in North America?,Welche Bundesländer der USA liegen nicht in Nordamerika?,en,de,"['O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']","['O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'B-LOC', 'O']","['Which', 'of', 'the', 'United', 'States', 'is', 'not', 'located', 'in', 'North', 'America', '?']","['Welche', 'Bundesländer', 'der', 'USA', 'liegen', 'nicht', 'in', 'Nordamerika', '?']"
Which of the Great Lakes does not border Canada?,Welches der Großen Seen grenzen nicht an Kanada an?,en,de,"['O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-GPE', 'O', 'O']","['Which', 'of', 'the', 'Great', 'Lakes', 'does', 'not', 'border', 'Canada', '?']","['Welches', 'der', 'Großen', 'Seen', 'grenzen', 'nicht', 'an', 'Kanada', 'an', '?']"
What continent does not have any countries on it?,Auf welchem Kontinent liegen keine Länder?,en,de,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'continent', 'does', 'not', 'have', 'any', 'countries', 'on', 'it', '?']","['Auf', 'welchem', 'Kontinent', 'liegen', 'keine', 'Länder', '?']"
What two countries are not on just one continent?,Welche zwei Länder liegen nicht auf einem Kontinent?,en,de,"['O', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O']","['O', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'two', 'countries', 'are', 'not', 'on', 'just', 'one', 'continent', '?']","['Welche', 'zwei', 'Länder', 'liegen', 'nicht', 'auf', 'einem', 'Kontinent', '?']"
"Which of the 3 largest North American cities, ranked by population, is not located in the United States?","Welche der 3 größten nordamerikanischen Städte, gemessen an der Einwohnerzahl, liegt nicht in den Vereinigten Staaten?",en,de,"['O', 'O', 'O', 'B-CARDINAL', 'O', 'B-NORP', 'I-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'B-CARDINAL', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['Which', 'of', 'the', '3', 'largest', 'North', 'American', 'cities', ',', 'ranked', 'by', 'population', ',', 'is', 'not', 'located', 'in', 'the', 'United', 'States', '?']","['Welche', 'der', '3', 'größten', 'nordamerikanischen', 'Städte', ',', 'gemessen', 'an', 'der', 'Einwohnerzahl', ',', 'liegt', 'nicht', 'in', 'den', 'Vereinigten', 'Staaten', '?']"
