source_text,target_text,source_lang,target_lang,source_text_ner,target_text_ner,source_text_ner_tokens,target_text_ner_tokens
Which country does the smallest country in the world border?,Quale Paese rappresenta il più piccolo ai confini del mondo?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Which', 'country', 'does', 'the', 'smallest', 'country', 'in', 'the', 'world', 'border', '?']","['Quale', 'Paese', 'rappresenta', 'il', 'più', 'piccolo', 'ai', 'confini', 'del', 'mondo', '?']"
What is the smallest country the Rhine flows through?,Qual è il paese più piccolo attraversato dal Reno?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['What', 'is', 'the', 'smallest', 'country', 'the', 'Rhine', 'flows', 'through', '?']","['Qual', 'è', 'il', 'paese', 'più', 'piccolo', 'attraversato', 'dal', 'Reno', '?']"
Who is the current ruler of the smallest state in Europe?,Chi è l'attuale capo del più piccolo stato in Europa?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['Who', 'is', 'the', 'current', 'ruler', 'of', 'the', 'smallest', 'state', 'in', 'Europe', '?']","['Chi', 'è', ""l'attuale"", 'capo', 'del', 'più', 'piccolo', 'stato', 'in', 'Europa', '?']"
What is the smallest country that is part of the largest continent?,Qual è il paese più piccolo del continente più grande?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'smallest', 'country', 'that', 'is', 'part', 'of', 'the', 'largest', 'continent', '?']","['Qual', 'è', 'il', 'paese', 'più', 'piccolo', 'del', 'continente', 'più', 'grande', '?']"
What is the capital of the country that has the world's tallest mountain?,Qual è la capitale del paese dove sorge la montagna più alta del mondo?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'capital', 'of', 'the', 'country', 'that', 'has', 'the', ""world's"", 'tallest', 'mountain', '?']","['Qual', 'è', 'la', 'capitale', 'del', 'paese', 'dove', 'sorge', 'la', 'montagna', 'più', 'alta', 'del', 'mondo', '?']"
What is the capital of the country with the largest number of islands?,Qual è la capitale del paese con il maggior numero di isole?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'capital', 'of', 'the', 'country', 'with', 'the', 'largest', 'number', 'of', 'islands', '?']","['Qual', 'è', 'la', 'capitale', 'del', 'paese', 'con', 'il', 'maggior', 'numero', 'di', 'isole', '?']"
What is the capital of the country with the fifth largest land area in Europe?,Qual è la capitale del paese con la quinta superficie terrestre più estesa d'Europa?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'capital', 'of', 'the', 'country', 'with', 'the', 'fifth', 'largest', 'land', 'area', 'in', 'Europe', '?']","['Qual', 'è', 'la', 'capitale', 'del', 'paese', 'con', 'la', 'quinta', 'superficie', 'terrestre', 'più', 'estesa', ""d'Europa"", '?']"
What is the capital of the country where the Andes mountain range is located?,Qual è la capitale del paese dove si trova la catena montuosa delle Ande?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']","['What', 'is', 'the', 'capital', 'of', 'the', 'country', 'where', 'the', 'Andes', 'mountain', 'range', 'is', 'located', '?']","['Qual', 'è', 'la', 'capitale', 'del', 'paese', 'dove', 'si', 'trova', 'la', 'catena', 'montuosa', 'delle', 'Ande', '?']"
What is the capital of the country where the Colosseum is located?,Qual è la capita del paese dove si trova il Colosseo?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAC', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'capital', 'of', 'the', 'country', 'where', 'the', 'Colosseum', 'is', 'located', '?']","['Qual', 'è', 'la', 'capita', 'del', 'paese', 'dove', 'si', 'trova', 'il', 'Colosseo', '?']"
What is the capital of the country where the White House is located?,Qual è la capitale del paese dove ha sede la Casa Bianca?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAC', 'I-FAC', 'I-FAC', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O']","['What', 'is', 'the', 'capital', 'of', 'the', 'country', 'where', 'the', 'White', 'House', 'is', 'located', '?']","['Qual', 'è', 'la', 'capitale', 'del', 'paese', 'dove', 'ha', 'sede', 'la', 'Casa', 'Bianca', '?']"
What is the population of the state where Yosemite National Park is located?,Qual è la popolazione dello stato dove si trova il Parco nazionale di Yosemite?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAC', 'I-FAC', 'I-FAC', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O']","['What', 'is', 'the', 'population', 'of', 'the', 'state', 'where', 'Yosemite', 'National', 'Park', 'is', 'located', '?']","['Qual', 'è', 'la', 'popolazione', 'dello', 'stato', 'dove', 'si', 'trova', 'il', 'Parco', 'nazionale', 'di', 'Yosemite', '?']"
What is the population of the city where the Colosseum is?,Qual è la popolazione della città dove è ubicato il Colosseo?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'population', 'of', 'the', 'city', 'where', 'the', 'Colosseum', 'is', '?']","['Qual', 'è', 'la', 'popolazione', 'della', 'città', 'dove', 'è', 'ubicato', 'il', 'Colosseo', '?']"
What is the population of the state with the highest mountain in the United States?,Qual è la popolazione dello stato con la vetta più alta degli Stati Uniti d'America?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'I-GPE', 'O']","['What', 'is', 'the', 'population', 'of', 'the', 'state', 'with', 'the', 'highest', 'mountain', 'in', 'the', 'United', 'States', '?']","['Qual', 'è', 'la', 'popolazione', 'dello', 'stato', 'con', 'la', 'vetta', 'più', 'alta', 'degli', 'Stati', 'Uniti', ""d'America"", '?']"
What is the population of the largest country by size in the world?,Qual è la popolazione del paese più grande al mondo per dimensioni?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'population', 'of', 'the', 'largest', 'country', 'by', 'size', 'in', 'the', 'world', '?']","['Qual', 'è', 'la', 'popolazione', 'del', 'paese', 'più', 'grande', 'al', 'mondo', 'per', 'dimensioni', '?']"
What is the tallest building in the city known as the Second City and the Windy City?,Qual è l'edificio più alto dela città conosciuta come Second City e Città del vento?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'tallest', 'building', 'in', 'the', 'city', 'known', 'as', 'the', 'Second', 'City', 'and', 'the', 'Windy', 'City', '?']","['Qual', 'è', ""l'edificio"", 'più', 'alto', 'dela', 'città', 'conosciuta', 'come', 'Second', 'City', 'e', 'Città', 'del', 'vento', '?']"
What is the capital of the state where Mount Rushmore is?,Qual è la capitale dello stato dove si trova il Monte Rushmore?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O']","['What', 'is', 'the', 'capital', 'of', 'the', 'state', 'where', 'Mount', 'Rushmore', 'is', '?']","['Qual', 'è', 'la', 'capitale', 'dello', 'stato', 'dove', 'si', 'trova', 'il', 'Monte', 'Rushmore', '?']"
What is the number population of the capital city of Spain?,Qual è la popolazione della capitale della Spagna?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['What', 'is', 'the', 'number', 'population', 'of', 'the', 'capital', 'city', 'of', 'Spain', '?']","['Qual', 'è', 'la', 'popolazione', 'della', 'capitale', 'della', 'Spagna', '?']"
What is the largest park in the capital city of the UK?,Qual è il parco più grande nella capitale del Regno Unito?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'O']","['What', 'is', 'the', 'largest', 'park', 'in', 'the', 'capital', 'city', 'of', 'the', 'UK', '?']","['Qual', 'è', 'il', 'parco', 'più', 'grande', 'nella', 'capitale', 'del', 'Regno', 'Unito', '?']"
What is the population of the second most populous city in China?,Qual è la popolazione della seconda città più popolata della Cina?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['What', 'is', 'the', 'population', 'of', 'the', 'second', 'most', 'populous', 'city', 'in', 'China', '?']","['Qual', 'è', 'la', 'popolazione', 'della', 'seconda', 'città', 'più', 'popolata', 'della', 'Cina', '?']"
What is the tallest building in the capital city of Mexico?,Qual è l'edificio più alto nella capitale del Messico?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['What', 'is', 'the', 'tallest', 'building', 'in', 'the', 'capital', 'city', 'of', 'Mexico', '?']","['Qual', 'è', ""l'edificio"", 'più', 'alto', 'nella', 'capitale', 'del', 'Messico', '?']"
What is the tallest building in the capital city of China?,Qual è l'edificio più alto nella capitale della Cina?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['What', 'is', 'the', 'tallest', 'building', 'in', 'the', 'capital', 'city', 'of', 'China', '?']","['Qual', 'è', ""l'edificio"", 'più', 'alto', 'nella', 'capitale', 'della', 'Cina', '?']"
What is the tallest building in the capital city of Germany?,Qual è l'edificio più alto nella capitale della Germania?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['What', 'is', 'the', 'tallest', 'building', 'in', 'the', 'capital', 'city', 'of', 'Germany', '?']","['Qual', 'è', ""l'edificio"", 'più', 'alto', 'nella', 'capitale', 'della', 'Germania', '?']"
What is the population of the state where Cape Krusenstern is located?,Qual è la popolazione dello stato dove si trova Capo Krusenstern?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']","['What', 'is', 'the', 'population', 'of', 'the', 'state', 'where', 'Cape', 'Krusenstern', 'is', 'located', '?']","['Qual', 'è', 'la', 'popolazione', 'dello', 'stato', 'dove', 'si', 'trova', 'Capo', 'Krusenstern', '?']"
What is the tallest building in the capital city of Greece?,Qual è l'edificio più alto della capitale della Grecia?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['What', 'is', 'the', 'tallest', 'building', 'in', 'the', 'capital', 'city', 'of', 'Greece', '?']","['Qual', 'è', ""l'edificio"", 'più', 'alto', 'della', 'capitale', 'della', 'Grecia', '?']"
What is the population of the state where Mount Hood is located?,Qual è la popolazione dello stato dove si trova il Monte Hood?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O']","['What', 'is', 'the', 'population', 'of', 'the', 'state', 'where', 'Mount', 'Hood', 'is', 'located', '?']","['Qual', 'è', 'la', 'popolazione', 'dello', 'stato', 'dove', 'si', 'trova', 'il', 'Monte', 'Hood', '?']"
What is the capital of the state through which much of the Chesapeake Bay flows?,Qual è la capitale dello stato dove si trova gran parte della baia di Chesapeake?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['What', 'is', 'the', 'capital', 'of', 'the', 'state', 'through', 'which', 'much', 'of', 'the', 'Chesapeake', 'Bay', 'flows', '?']","['Qual', 'è', 'la', 'capitale', 'dello', 'stato', 'dove', 'si', 'trova', 'gran', 'parte', 'della', 'baia', 'di', 'Chesapeake', '?']"
What is the name of the city where the tallest building in the world is located?,Come si chiama la città in cui si trova l'edificio più alto del mondo?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'name', 'of', 'the', 'city', 'where', 'the', 'tallest', 'building', 'in', 'the', 'world', 'is', 'located', '?']","['Come', 'si', 'chiama', 'la', 'città', 'in', 'cui', 'si', 'trova', ""l'edificio"", 'più', 'alto', 'del', 'mondo', '?']"
What is the largest city by population located in the world's smallest continent?,Qual è la città più popolata del continente più piccolo al mondo?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'largest', 'city', 'by', 'population', 'located', 'in', 'the', ""world's"", 'smallest', 'continent', '?']","['Qual', 'è', 'la', 'città', 'più', 'popolata', 'del', 'continente', 'più', 'piccolo', 'al', 'mondo', '?']"
What city was the first state capital of the state where the Gateway Arch is located?,Quale città è stata la prima capitale dov'è ubicato l'Arco della Porta?,en,it,"['O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAC', 'I-FAC', 'I-FAC', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-FAC', 'I-FAC', 'I-FAC', 'O']","['What', 'city', 'was', 'the', 'first', 'state', 'capital', 'of', 'the', 'state', 'where', 'the', 'Gateway', 'Arch', 'is', 'located', '?']","['Quale', 'città', 'è', 'stata', 'la', 'prima', 'capitale', ""dov'è"", 'ubicato', ""l'Arco"", 'della', 'Porta', '?']"
In what Indian city was the designer of a popular Chicago 2006 Millennium Park sculpture born?,In quale città indiana è nato il progettista della famosa scultura del 2006 ubicata nel Millenium Park a Chicago?,en,it,"['O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'B-DATE', 'B-FAC', 'I-FAC', 'O', 'O', 'O']","['O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'B-FAC', 'I-FAC', 'O', 'B-GPE', 'O']","['In', 'what', 'Indian', 'city', 'was', 'the', 'designer', 'of', 'a', 'popular', 'Chicago', '2006', 'Millennium', 'Park', 'sculpture', 'born', '?']","['In', 'quale', 'città', 'indiana', 'è', 'nato', 'il', 'progettista', 'della', 'famosa', 'scultura', 'del', '2006', 'ubicata', 'nel', 'Millenium', 'Park', 'a', 'Chicago', '?']"
What is the tallest building in the city known as the Big Apple?,Qual è l'edificio più alto della città conosciuta come la Grande Mela?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAC', 'I-FAC', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'tallest', 'building', 'in', 'the', 'city', 'known', 'as', 'the', 'Big', 'Apple', '?']","['Qual', 'è', ""l'edificio"", 'più', 'alto', 'della', 'città', 'conosciuta', 'come', 'la', 'Grande', 'Mela', '?']"
What is the capital of the country that is home to Mount Vesuvius?,Qual è la capitale del Paese che ospita il Vesuvio?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['What', 'is', 'the', 'capital', 'of', 'the', 'country', 'that', 'is', 'home', 'to', 'Mount', 'Vesuvius', '?']","['Qual', 'è', 'la', 'capitale', 'del', 'Paese', 'che', 'ospita', 'il', 'Vesuvio', '?']"
What's the population of the state where most of the Yellowstone National Park is located?,A quanto ammonta la popolazione dello stato che ospita la maggior parte del parco nazionale di Yellowstone?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAC', 'I-FAC', 'I-FAC', 'I-FAC', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","[""What's"", 'the', 'population', 'of', 'the', 'state', 'where', 'most', 'of', 'the', 'Yellowstone', 'National', 'Park', 'is', 'located', '?']","['A', 'quanto', 'ammonta', 'la', 'popolazione', 'dello', 'stato', 'che', 'ospita', 'la', 'maggior', 'parte', 'del', 'parco', 'nazionale', 'di', 'Yellowstone', '?']"
What's the population of the state where Yosemite National Park is located?,A quanto ammonta la popolazione dello stato che ospita il parco nazionale di Yosemite?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAC', 'I-FAC', 'I-FAC', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","[""What's"", 'the', 'population', 'of', 'the', 'state', 'where', 'Yosemite', 'National', 'Park', 'is', 'located', '?']","['A', 'quanto', 'ammonta', 'la', 'popolazione', 'dello', 'stato', 'che', 'ospita', 'il', 'parco', 'nazionale', 'di', 'Yosemite', '?']"
What is the name of the fourth largest country in the world?,Qual è il nome del quarto paese più grande del mondo?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'name', 'of', 'the', 'fourth', 'largest', 'country', 'in', 'the', 'world', '?']","['Qual', 'è', 'il', 'nome', 'del', 'quarto', 'paese', 'più', 'grande', 'del', 'mondo', '?']"
What is the name of the third longest river in the world?,Come si chiama il terzo fiume più lungo del mondo?,en,it,"['O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'name', 'of', 'the', 'third', 'longest', 'river', 'in', 'the', 'world', '?']","['Come', 'si', 'chiama', 'il', 'terzo', 'fiume', 'più', 'lungo', 'del', 'mondo', '?']"
What is the third largest of the Great Lakes by volume?,Qual è il terzo dei Grandi Laghi più esteso per volume?,en,it,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'third', 'largest', 'of', 'the', 'Great', 'Lakes', 'by', 'volume', '?']","['Qual', 'è', 'il', 'terzo', 'dei', 'Grandi', 'Laghi', 'più', 'esteso', 'per', 'volume', '?']"
What is the first longest river in the world?,Qual è il fiume più lungo del mondo?,en,it,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'first', 'longest', 'river', 'in', 'the', 'world', '?']","['Qual', 'è', 'il', 'fiume', 'più', 'lungo', 'del', 'mondo', '?']"
What is the fourth longest river in the world?,Qual è il quarto fiume più lungo del mondo?,en,it,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'fourth', 'longest', 'river', 'in', 'the', 'world', '?']","['Qual', 'è', 'il', 'quarto', 'fiume', 'più', 'lungo', 'del', 'mondo', '?']"
What is the fifth longest river in the world?,Qual è il quinto fiume più lungo del mondo?,en,it,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'fifth', 'longest', 'river', 'in', 'the', 'world', '?']","['Qual', 'è', 'il', 'quinto', 'fiume', 'più', 'lungo', 'del', 'mondo', '?']"
What is the second longest river in Europe?,Qual è il secondo fiume più lungo in Europa?,en,it,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-LOC', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['What', 'is', 'the', 'second', 'longest', 'river', 'in', 'Europe', '?']","['Qual', 'è', 'il', 'secondo', 'fiume', 'più', 'lungo', 'in', 'Europa', '?']"
What is the third tallest mountain in Mexico?,Qual è la terza montagna più alta de Messico?,en,it,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-GPE', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'B-GPE', 'O']","['What', 'is', 'the', 'third', 'tallest', 'mountain', 'in', 'Mexico', '?']","['Qual', 'è', 'la', 'terza', 'montagna', 'più', 'alta', 'de', 'Messico', '?']"
What is the third longest river in Europe?,Qual è il terzo fiume più lungo di Europa?,en,it,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-LOC', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['What', 'is', 'the', 'third', 'longest', 'river', 'in', 'Europe', '?']","['Qual', 'è', 'il', 'terzo', 'fiume', 'più', 'lungo', 'di', 'Europa', '?']"
What is the second tallest volcano in the world?,Qual è il secondo vulcano più alto del mondo?,en,it,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'second', 'tallest', 'volcano', 'in', 'the', 'world', '?']","['Qual', 'è', 'il', 'secondo', 'vulcano', 'più', 'alto', 'del', 'mondo', '?']"
What is the second largest rainforest in the world?,Qual è la seconda più grande foresta pluviale del mondo?,en,it,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['What', 'is', 'the', 'second', 'largest', 'rainforest', 'in', 'the', 'world', '?']","['Qual', 'è', 'la', 'seconda', 'più', 'grande', 'foresta', 'pluviale', 'del', 'mondo', '?']"
What is the second lowest point on Earth?,Qual è il secondo punto più basso della Terra?,en,it,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-LOC', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['What', 'is', 'the', 'second', 'lowest', 'point', 'on', 'Earth', '?']","['Qual', 'è', 'il', 'secondo', 'punto', 'più', 'basso', 'della', 'Terra', '?']"
What is the third highest point on Earth?,Qual è la terza vetta più alta della Terra?,en,it,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'B-LOC', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'B-LOC', 'O']","['What', 'is', 'the', 'third', 'highest', 'point', 'on', 'Earth', '?']","['Qual', 'è', 'la', 'terza', 'vetta', 'più', 'alta', 'della', 'Terra', '?']"
What was the first eruption of Mount St. Helens?,Quando è avvenuta la prima eruzione del Monte Saint Helens?,en,it,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O']","['O', 'O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O']","['What', 'was', 'the', 'first', 'eruption', 'of', 'Mount', 'St.', 'Helens', '?']","['Quando', 'è', 'avvenuta', 'la', 'prima', 'eruzione', 'del', 'Monte', 'Saint', 'Helens', '?']"
Which is the second largest country in the world?,Qual è il secondo paese più grande nel mondo?,en,it,"['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O']","['Which', 'is', 'the', 'second', 'largest', 'country', 'in', 'the', 'world', '?']","['Qual', 'è', 'il', 'secondo', 'paese', 'più', 'grande', 'nel', 'mondo', '?']"
